child_guid,avg_span
US-7065916-B2,12761.0
US-7065917-B2,11224.5
US-7066072-B2,7871.0
US-7066427-B2,4832.153846153846
US-7069624-B2,4445.0
US-7069683-B1,6756.4
US-7069684-B2,5815.444444444444
US-7069685-B2,4002.4444444444443
US-7069861-B1,
US-7069926-B2,6263.833333333333
US-7070144-B1,
US-7072558-B2,5128.666666666667
US-7073283-B2,9381.166666666666
US-7073426-B1,5942.0
US-7073447-B2,4109.538461538462
US-7076810-B1,
US-7076901-B2,8076.0
US-7076903-B2,4026.4
US-7076904-B1,15894.666666666666
US-7076905-B2,3020.769230769231
US-7076907-B2,11562.0
US-7076908-B2,6122.25
US-7077117-B1,4585.0
US-7080757-B2,5763.333333333333
US-7080804-B2,3116.75
US-7081754-B1,
US-7082690-B1,4165.56
US-7082708-B2,7759.5
US-7082709-B2,5919.941176470588
US-7082823-B1,5313.0
US-7083139-B2,6220.0
US-7083414-B2,
US-7086192-B2,5528.055555555556
US-7086319-B2,14481.25
US-7086951-B2,4798.5
US-7093552-B2,3292.0
US-7096620-B2,7343.0
US-7097073-B2,4482.333333333333
US-7100291-B2,5327.777777777777
US-7100319-B2,4907.0
US-7100437-B2,7278.6875
US-7100602-B2,6066.307692307692
US-7100991-B2,
US-7107129-B2,7559.0
US-7107715-B2,12820.951612903225
US-7108074-B2,2783.2
US-7108390-B2,7745.181818181818
US-7110101-B2,5033.777777777777
US-7111544-B2,5721.333333333333
US-7116224-B2,3964.5454545454545
US-7117604-B2,5152.0
US-7117622-B2,5070.1
US-7121035-B2,11983.363636363636
US-7121037-B2,10117.153846153846
US-7121184-B2,3283.0
US-7121464-B2,9492.0
US-7124512-B2,7941.181818181818
US-7126877-B2,2394.0
US-7128556-B2,11294.5
US-7131228-B2,5450.2
US-7131229-B1,8508.5
US-7131366-B2,6056.0
US-7132635-B2,
US-7133776-B2,8487.5
US-7137219-B2,17667.46153846154
US-7140139-B2,6887.0
US-7140140-B2,12681.2
US-7140141-B2,4717.3
US-7140142-B2,12915.0
US-7140387-B2,3962.4666666666667
US-7140523-B2,10686.083333333334
US-7140596-B2,10612.0
US-7142357-B2,4825.333333333333
US-7143537-B2,12017.0
US-7143538-B2,16051.0
US-7143644-B2,7077.0
US-7143680-B2,5917.545454545455
US-7150428-B2,8058.75
US-7152357-B2,8038.722222222223
US-7154590-B2,686.0
US-7155034-B1,7687.64705882353
US-7155855-B2,3724.84
US-7155857-B2,17168.666666666668
US-7156662-B2,6258.0
US-7158867-B2,5484.5
US-7159504-B2,6484.333333333333
US-7159612-B2,3486.0
US-7162806-B1,3454.0
US-7162822-B1,3332.0
US-7162824-B1,6489.291666666667
US-7165350-B2,8438.5
US-7165352-B2,
US-7165750-B2,5594.4
US-7168198-B2,2240.0
US-7168199-B2,5720.4
US-7168200-B2,7245.0
US-7168357-B2,4235.0
US-7170071-B1,8161.125
US-7171775-B1,5087.25
US-7171776-B2,3928.448275862069
US-7171886-B2,10296.066666666668
US-7173531-B2,4173.0
US-7173560-B2,
US-7174666-B2,8824.454545454546
US-7175130-B2,9037.0
US-7175233-B2,
US-7178443-B2,7665.0
US-7180302-B2,3662.75
US-7180426-B2,2653.0
US-7180587-B1,22705.666666666668
US-7181881-B2,8741.25
US-7182011-B2,3055.5
US-7182014-B2,4762.1
US-7182693-B2,5574.8
US-7183966-B1,5354.533333333334
US-7183967-B1,
US-7183970-B1,294.0
US-7185607-B1,7987.636363636364
US-7185845-B1,5126.333333333333
US-7188444-B2,6278.02
US-7188559-B1,4098.5
US-7188560-B2,17983.0
US-7188561-B1,7099.909090909091
US-7188801-B1,8960.0
US-7189128-B2,8085.0
US-7190304-B1,4438.0
US-7190633-B2,2534.0
US-7191056-B2,6300.0
US-7191556-B2,6034.0
US-7191557-B2,5796.0
US-7191558-B1,1512.0
US-7192282-B2,8458.333333333334
US-7193556-B1,5410.125
US-7194204-B2,6821.95652173913
US-7194833-B1,3773.0
US-7194834-B2,6316.1
US-7194836-B1,8229.666666666666
US-7194838-B2,5608.4
US-7194945-B2,8867.6
US-7196638-B2,
US-7197772-B2,
US-7197844-B2,12573.555555555555
US-7197973-B2,7435.866666666667
US-7199344-B2,7357.0
US-7200871-B1,7941.5
US-7200943-B2,5113.566037735849
US-7200965-B2,3497.8695652173915
US-7200966-B2,12522.461538461539
US-7201094-B2,7342.363636363636
US-7202809-B1,5304.833333333333
US-7204051-B2,5194.0
US-7204419-B2,6060.6
US-7205520-B1,2460.5
US-7207131-B2,10511.666666666666
US-7207252-B1,8172.0
US-7207255-B2,6533.333333333333
US-7207256-B2,6479.0
US-7207258-B1,7760.454545454545
US-7210260-B1,1721.0
US-7210262-B2,5756.0
US-7210391-B2,20456.0
US-7210392-B2,6044.7692307692305
US-7212148-B1,4797.0
US-7213358-B2,2551.5
US-7213359-B2,3636.5
US-7213360-B1,9350.833333333334
US-7213498-B1,7730.0
US-7215275-B2,
US-7216404-B1,5649.0
US-7216449-B2,3529.0
US-7216450-B2,4708.2
US-7216451-B1,1667.1666666666667
US-7216452-B1,6451.2
US-7219370-B1,
US-7219382-B2,
US-7219461-B1,13198.383333333333
US-7219463-B2,8643.04
US-7219590-B2,10753.75
US-7219853-B2,5908.0
US-7222432-B2,9558.5
US-7222450-B2,1862.0
US-7222452-B2,5671.4
US-7225471-B2,
US-7225574-B2,8986.333333333334
US-7225575-B2,3554.551724137931
US-7225576-B2,10714.2
US-7225577-B1,6300.0
US-7226015-B1,336.0
US-7227162-B2,
US-7228261-B2,4493.222222222223
US-7228571-B2,7086.333333333333
US-7228778-B2,14309.166666666666
US-7228780-B1,7447.222222222223
US-7231864-B2,9302.5
US-7231874-B2,
US-7232240-B2,
US-7234260-B2,7639.0
US-7234263-B2,3948.0
US-7234265-B1,3285.3333333333335
US-7236122-B2,4179.0
US-7237272-B2,
US-7237353-B1,3083.5
US-7237354-B1,5899.25
US-7237355-B2,5706.4
US-7237467-B1,8878.625
US-7238957-B2,
US-7239262-B2,434.0
US-7239377-B2,808.5
US-7240448-B2,11335.625
US-7240449-B2,4937.333333333333
US-7240450-B2,4298.0
US-7240451-B2,6104.933333333333
US-7240452-B2,3913.0
US-7240937-B2,651.0
US-7243376-B2,3787.0
US-7243432-B1,5678.615384615385
US-7243451-B1,1806.0
US-7243452-B2,6818.0
US-7243454-B1,3542.0
US-7243455-B2,2905.0
US-7243589-B2,10657.5
US-7243609-B1,7273.0
US-7246460-B1,4386.307692307692
US-7246461-B2,3909.5
US-7246549-B1,14260.75
US-7246956-B2,
US-7252270-B2,4537.166666666667
US-7252869-B2,
US-7255034-B2,4439.4
US-7255762-B2,6492.5
US-7257918-B2,7065.0
US-7258056-B2,9371.0
US-7261264-B2,1960.0
US-7263796-B2,7791.0
US-7264198-B2,7064.272727272727
US-7265551-B2,1708.0
US-7266921-B2,3233.2631578947367
US-7269099-B2,
US-7269918-B2,
US-7269920-B2,4907.4375
US-7270120-B2,1083.8333333333333
US-7272904-B2,7556.0
US-7273194-B1,10647.0
US-7274976-B2,7937.0
US-7275342-B2,27300.0
US-7277834-B2,3220.0
US-7278898-B2,4763.5
US-7280340-B2,2243.5
US-7281642-B2,7777.0
US-7284546-B2,5502.0
US-7286213-B2,11364.5
US-7287335-B2,8083.25
US-7287456-B2,8825.0
US-7290366-B2,3967.6875
US-7290475-B2,4174.8
US-7290689-B2,5940.9
US-7292501-B2,2886.3333333333335
US-7293385-B2,6435.592592592592
US-7293493-B2,7750.909090909091
US-7293992-B2,6879.833333333333
US-7297043-B2,9486.4
US-7299581-B2,
US-7302943-B2,3551.8
US-7304296-B2,3052.0
US-7306462-B2,5607.875
US-7306523-B1,5754.0
US-7307701-B2,2779.0
US-7308891-B2,6827.863636363636
US-7310902-B2,16331.0
US-7312744-B1,4858.0
US-7313871-B2,4165.0
US-7313882-B2,
US-7313996-B2,5804.166666666667
US-7316090-B2,15824.666666666666
US-7316092-B2,7232.166666666667
US-7322143-B2,10140.2
US-7325318-B2,3330.25
US-7325319-B2,6210.75
US-7325350-B1,9481.5
US-7325539-B2,6201.666666666667
US-7327280-B2,
US-7328531-B2,15130.111111111111
US-7328645-B1,5016.375
US-7329127-B2,6855.214285714285
US-7331112-B2,8136.692307692308
US-7331136-B2,4347.0
US-7331436-B1,2723.0
US-7331839-B2,5234.25
US-7331872-B1,3507.875
US-7332221-B2,9741.2
US-7333181-B1,
US-7333270-B1,3507.0
US-7334364-B2,11109.0
US-7334365-B2,6485.612903225807
US-7334366-B2,6342.0
US-7335331-B1,
US-7337572-B2,3598.0
US-7337573-B1,10814.0
US-7337574-B2,8710.947368421053
US-7338009-B1,4272.1
US-7338048-B1,8200.5
US-7338375-B1,6347.833333333333
US-7339456-B1,4013.3333333333335
US-7340857-B1,8492.4
US-7340987-B1,5678.555555555556
US-7341221-B1,6674.5
US-7343231-B2,4356.333333333333
US-7343707-B2,4070.5
US-7344661-B2,
US-7345265-B2,8064.0
US-7346400-B2,6188.0
US-7346958-B2,7469.4375
US-7347002-B2,
US-7347021-B1,7728.7
US-7347023-B2,16742.6875
US-7347038-B1,5460.0
US-7348918-B2,5838.0
US-7349153-B2,8033.666666666667
US-7350329-B1,3042.2
US-7350743-B1,14261.333333333334
US-7353631-B2,7242.454545454545
US-7353632-B2,2956.8
US-7353740-B1,10770.2
US-7353742-B1,5597.666666666667
US-7355790-B1,4973.5
US-7356956-B2,10340.90909090909
US-7356957-B1,12210.333333333334
US-7356958-B2,7888.416666666667
US-7356960-B1,8213.0
US-7357058-B1,16042.833333333334
US-7357063-B2,3045.0
US-7357093-B2,5638.0
US-7359114-B2,3406.0833333333335
US-7360313-B1,4752.125
US-7360332-B2,2982.0
US-7360478-B2,13601.0
US-7363124-B1,
US-7363740-B2,9180.888888888889
US-7364521-B2,11809.0
US-7365924-B1,9075.5
US-7367150-B2,3780.9333333333334
US-7367151-B1,3766.0
US-7367525-B2,5641.666666666667
US-7367805-B2,8039.111111111111
US-7369302-B2,4337.666666666667
US-7370449-B1,5315.333333333333
US-7371021-B2,2166.5
US-7372772-B2,1989.75
US-7373723-B1,4231.111111111111
US-7373751-B1,8466.5
US-7373868-B2,3756.4545454545455
US-7376542-B2,1974.0
US-7377003-B1,6349.0
US-7377066-B2,7813.0
US-7377067-B2,13058.5
US-7377205-B2,9709.583333333334
US-7378626-B2,4362.0
US-7380361-B2,10059.0
US-7380363-B1,8272.25
US-7380364-B1,5125.75
US-7380486-B1,4421.375
US-7380487-B2,13955.2
US-7380488-B1,7708.0
US-7380501-B1,4447.1875
US-7380706-B2,
US-7382312-B2,
US-7383657-B2,7448.0
US-7386952-B1,14042.318181818182
US-7386953-B2,4025.0
US-7389604-B2,3228.909090909091
US-7389605-B1,9422.875
US-7390123-B2,3738.0
US-7391040-B1,5779.2
US-7392963-B1,
US-7394047-B1,3908.3333333333335
US-7394250-B2,
US-7395626-B2,6622.7
US-7395747-B2,14503.125
US-7395763-B1,6194.0
US-7395987-B2,6968.0
US-7397019-B1,3080.0
US-7397549-B2,
US-7397970-B2,
US-7398615-B2,7155.75
US-7398616-B1,4899.0
US-7398723-B1,7655.375
US-7399967-B1,
US-7400289-B1,1905.75
US-7401431-B2,7231.875
US-7401565-B2,6483.166666666667
US-7402818-B2,3857.0
US-7403326-B2,
US-7404268-B1,6479.454545454545
US-7405834-B1,
US-7406794-B1,7028.466666666666
US-7406829-B2,3430.0
US-7408653-B1,
US-7408840-B2,3379.25
US-7409899-B1,5541.666666666667
US-7409912-B2,3102.6470588235293
US-7411543-B1,1634.5
US-7412321-B2,2422.0
US-7412771-B2,4798.9375
US-7412772-B1,4959.266666666666
US-7412917-B2,6401.0
US-7414535-B2,4592.0
US-7415790-B1,5708.5
US-7415791-B2,4580.333333333333
US-7418976-B2,3851.75
US-7421814-B2,5252.333333333333
US-7421816-B2,7970.277777777777
US-7422175-B1,5152.0
US-7425916-B2,6678.0
US-7425919-B2,
US-7428794-B2,5857.5
US-7430825-B2,7529.529411764706
US-7430827-B1,6996.181818181818
US-7430828-B2,5103.0
US-7434345-B2,18709.833333333332
US-7434712-B2,5389.0
US-7436143-B2,
US-7441363-B1,9923.8125
US-7441364-B2,12069.0
US-7441491-B2,14561.75
US-7444776-B2,7699.787878787879
US-7448156-B2,4223.333333333333
US-7451682-B2,3987.846153846154
US-7451683-B2,10129.0
US-7451756-B2,8289.272727272728
US-7453395-B2,6451.375
US-7453582-B2,3174.5
US-7454860-B2,5086.0
US-7456122-B2,
US-7461460-B2,6139.0
US-7461765-B2,6685.0
US-7461822-B2,3395.0
US-7463753-B2,6414.333333333333
US-7463929-B2,
US-7464495-B2,4750.666666666667
US-7464497-B2,
US-7467489-B2,6409.0
US-7467581-B2,4840.0
US-7467761-B2,9619.4
US-7469903-B2,5099.606060606061
US-7470056-B2,8167.6
US-7472507-B2,4364.307086614173
US-7475626-B2,4471.5
US-7478494-B2,14219.8
US-7478496-B2,9954.636363636364
US-7481148-B2,
US-7487594-B2,6582.871794871795
US-7487612-B2,9524.666666666666
US-7487705-B2,7496.461538461538
US-7490538-B2,1596.0
US-7491007-B2,6981.333333333333
US-7492308-B2,3250.8
US-7493717-B2,10441.666666666666
US-7493721-B2,6110.176470588235
US-7493845-B2,9232.222222222223
US-7494090-B2,5278.0
US-7497044-B2,11372.333333333334
US-7498969-B1,2307.6666666666665
US-7498982-B1,4158.0
US-7498986-B2,
US-7499022-B2,
US-7500328-B1,5484.5
US-7500421-B2,5332.409090909091
US-7501551-B2,6419.0
US-7502166-B2,11916.333333333334
US-7503137-B2,12643.0
US-7503138-B2,7885.818181818182
US-7503829-B2,9762.0
US-7506468-B2,3827.6
US-7506469-B2,5446.548192771084
US-7506470-B2,7115.736842105263
US-7506841-B2,
US-7507089-B2,2968.0
US-7509767-B2,6189.4
US-7509955-B2,7097.0
US-7510477-B2,1886.5
US-7511252-B1,2892.4
US-7511253-B2,1941.3333333333333
US-7512511-B1,
US-7513185-B1,8447.0
US-7513187-B1,13430.666666666666
US-7513455-B1,11515.583333333334
US-7515094-B2,
US-7516570-B2,12878.0
US-7516690-B2,4656.272727272727
US-7516961-B1,15479.333333333334
US-7518713-B2,5036.5
US-7519569-B1,1305.5
US-7520081-B2,4790.333333333333
US-7520248-B1,
US-7521655-B2,5446.0
US-7522356-B1,9075.5
US-7523578-B2,5742.8
US-7523580-B1,5656.933333333333
US-7523581-B1,9368.625
US-7523582-B1,4915.0
US-7523692-B1,4137.0
US-7523714-B1,5678.0
US-7523915-B2,13070.8125
US-7524076-B2,6683.833333333333
US-7526403-B2,9802.333333333334
US-7526887-B2,15479.333333333334
US-7526888-B1,4927.275862068966
US-7526890-B1,17656.8
US-7526989-B2,8008.0
US-7526990-B2,6685.0
US-7526991-B2,9664.34
US-7526999-B1,7715.4
US-7529472-B2,6458.666666666667
US-7530299-B1,6606.727272727273
US-7530456-B1,4543.0
US-7533483-B1,7751.470588235294
US-7533598-B1,14915.5
US-7535553-B2,6384.954545454545
US-7536816-B2,7933.0
US-7536817-B2,10256.64705882353
US-7536818-B1,10206.0
US-7536821-B1,6902.0
US-7540108-B2,16974.61111111111
US-7540449-B2,13588.4
US-7540834-B2,2961.0
US-7543389-B2,6035.0
US-7543403-B1,5286.235294117647
US-7543404-B2,8369.666666666666
US-7543405-B1,10156.066666666668
US-7543524-B1,7750.75
US-7544137-B2,5236.0
US-7545492-B2,11179.0
US-7545562-B2,3402.0
US-7546794-B1,7071.0
US-7546912-B1,3206.0
US-7548184-B2,4926.25
US-7549247-B1,6443.111111111111
US-7550697-B2,8363.6
US-7551121-B1,9758.0
US-7551781-B1,5071.5
US-7552557-B1,7061.923076923077
US-7552558-B1,11617.307692307691
US-7552559-B2,4478.0
US-7555369-B2,
US-7559166-B2,9522.8
US-7559167-B1,10772.363636363636
US-7561039-B2,3234.0
US-7562478-B1,6574.75
US-7562479-B2,13214.5
US-7562480-B2,4765.3421052631575
US-7562482-B1,10804.36
US-7562483-B2,2613.3333333333335
US-7562485-B2,10208.692307692309
US-7565762-B2,7032.407407407408
US-7568302-B1,5069.4
US-7568304-B1,10793.363636363636
US-7568420-B2,6374.2
US-7568421-B2,13428.0
US-7568422-B1,10438.90909090909
US-7570426-B2,2030.0
US-7570841-B2,
US-7571563-B2,5877.9
US-7571672-B1,6196.555555555556
US-7574810-B1,6754.588235294118
US-7574823-B2,4586.166666666667
US-7574824-B2,6120.955555555555
US-7574951-B2,11382.0
US-7575190-B2,6089.533333333334
US-7578067-B2,6148.333333333333
US-7578090-B1,13548.888888888889
US-7578091-B2,4901.0
US-7578227-B1,7676.666666666667
US-7581325-B1,3699.181818181818
US-7581344-B2,12117.0
US-7581482-B1,15680.0
US-7581484-B1,18004.0
US-7581954-B2,6306.186046511628
US-7584543-B1,5636.076923076923
US-7584566-B2,4318.708333333333
US-7584568-B1,8088.033333333334
US-7584569-B2,3958.5
US-7584570-B2,6595.272727272727
US-7584710-B2,4487.0
US-7584875-B2,6656.3
US-7585080-B2,12394.2
US-7586812-B2,3965.5
US-7587851-B1,6492.5
US-7587852-B1,5159.0
US-7587853-B2,7791.0
US-7587854-B2,12308.0
US-7587969-B2,6513.5
US-7589663-B1,5360.6
US-7594352-B2,5835.323529411765
US-7594463-B2,10923.0
US-7594465-B2,6217.75
US-7594843-B2,
US-7595633-B2,5117.0
US-7596900-B2,7114.0
US-7597039-B2,8663.666666666666
US-7597041-B2,9173.888888888889
US-7599765-B2,5635.0
US-7600338-B2,2775.5
US-7600461-B1,15722.0
US-7602329-B2,3185.0
US-7602478-B2,
US-7604420-B2,6445.0
US-7605695-B2,
US-7609156-B2,4399.5
US-7610709-B2,11188.333333333334
US-7610710-B2,4788.0
US-7610711-B2,17018.0
US-7610843-B2,9925.125
US-7610844-B2,9422.583333333334
US-7610992-B2,6544.0
US-7614592-B2,5832.944444444444
US-7614760-B2,6325.8125
US-7614805-B2,7931.0
US-7614969-B2,
US-7618706-B2,
US-7621063-B2,8328.25
US-7621064-B2,8072.166666666667
US-7621065-B2,9605.555555555555
US-7624453-B2,4046.0
US-7624526-B2,8043.0
US-7626152-B2,1862.0
US-7626760-B2,6272.0
US-7629918-B2,5466.631578947368
US-7631432-B2,3740.8
US-7631433-B2,6581.333333333333
US-7633397-B2,
US-7633425-B2,4179.0
US-7634959-B2,9201.2
US-7637048-B2,6056.2962962962965
US-7641353-B2,4477.454545454545
US-7644503-B2,4963.368421052632
US-7644528-B2,14495.32
US-7644529-B2,9236.5
US-7644531-B2,11760.0
US-7647870-B2,8358.0
US-7648101-B2,4592.777777777777
US-7651237-B2,
US-7652580-B2,5148.5
US-7652818-B2,4731.0
US-7654029-B2,5214.533333333334
US-7654426-B2,4635.75
US-7658028-B2,5341.466666666666
US-7658031-B2,6650.954545454545
US-7658138-B2,5791.8
US-7658140-B2,17661.0
US-7658149-B2,
US-7661217-B2,4420.888888888889
US-7661218-B2,5982.5
US-7661220-B2,9257.2
US-7661221-B2,5888.4
US-7665218-B1,11653.25
US-7665239-B1,10932.35294117647
US-7665240-B1,5815.090909090909
US-7665241-B2,12525.333333333334
US-7665396-B1,6612.15625
US-7667190-B2,3864.0
US-7667634-B2,
US-7669358-B1,2590.0
US-7669512-B2,5972.909090909091
US-7669513-B2,9425.684210526315
US-7669935-B2,3599.75
US-7672480-B2,8894.666666666666
US-7673411-B1,4277.538461538462
US-7674409-B1,5278.0
US-7675012-B1,4618.727272727273
US-7675731-B2,3035.6666666666665
US-7676137-B2,5929.933333333333
US-7676973-B1,1131.6666666666667
US-7676976-B2,9423.75
US-7676977-B1,7281.909090909091
US-7676978-B2,5985.0
US-7676979-B1,6071.333333333333
US-7677150-B2,6651.4
US-7677893-B2,8726.421052631578
US-7681351-B2,9065.411764705883
US-7681483-B1,9984.545454545454
US-7682694-B1,7070.0
US-7683821-B1,5685.8421052631575
US-7684020-B1,5551.0
US-7684634-B2,
US-7685755-B1,5341.875
US-7685758-B2,10224.565217391304
US-7685760-B1,8935.5
US-7685761-B2,2584.4
US-7685862-B1,6557.25
US-7685962-B1,4431.0
US-7687751-B2,8592.818181818182
US-7690144-B2,4727.8
US-7690145-B2,5277.533333333334
US-7690541-B2,3395.0
US-7691759-B2,9462.115384615385
US-7692126-B2,4420.5
US-7694448-B2,7651.0
US-7694449-B1,8413.666666666666
US-7694450-B2,4044.25
US-7694588-B2,13200.25
US-7694620-B1,7987.0
US-7694860-B2,8795.888888888889
US-7696460-B1,12040.0
US-7696919-B2,3726.625
US-7698845-B2,9521.826086956522
US-7698848-B1,15678.6
US-7698849-B2,12046.125
US-7698986-B2,8006.055555555556
US-7698987-B2,8916.431034482759
US-7699683-B2,4526.666666666667
US-7703161-B1,
US-7703229-B2,4178.0
US-7703231-B2,4525.5
US-7703232-B1,6412.0
US-7703679-B1,5435.705882352941
US-7705975-B1,10073.5
US-7707762-B1,4854.36
US-7707921-B1,5817.0
US-7707923-B2,12040.777777777777
US-7708178-B2,
US-7708674-B1,
US-7710264-B2,
US-7710278-B2,5203.333333333333
US-7712242-B2,4580.0
US-7714261-B2,1998.5
US-7714720-B2,3446.0
US-7714989-B1,3607.3333333333335
US-7715962-B2,1337.0
US-7716863-B1,6366.2307692307695
US-7716865-B2,4308.5
US-7717024-B2,10042.34
US-7718937-B1,12260.5
US-7719428-B2,3402.0
US-7719664-B1,2422.0
US-7719749-B1,6111.0
US-7721453-B1,6424.5
US-7721479-B2,9335.2
US-7721480-B2,9473.8
US-7721481-B2,5772.2
US-7721482-B1,7245.0
US-7726060-B1,6478.2307692307695
US-7726061-B1,4662.0
US-7726229-B2,9965.8
US-7726230-B1,18367.5625
US-7726243-B2,
US-7726244-B1,6924.866666666667
US-7726706-B2,1988.0
US-7726875-B2,8685.6
US-7729820-B1,
US-7730654-B2,6538.636363636364
US-7730655-B2,
US-7730819-B2,1864.3333333333333
US-7730824-B1,6106.5
US-7731278-B1,2761.5
US-7732769-B2,3500.0
US-7733175-B2,
US-7735252-B1,3629.5
US-7735255-B1,
US-7735406-B1,10074.4
US-7735409-B1,5626.6
US-7735410-B2,4308.5
US-7735701-B2,6498.153846153846
US-7736012-B1,10586.625
US-7736013-B2,4417.0
US-7736230-B2,3108.0
US-7738082-B1,11496.333333333334
US-7739749-B2,4623.5
US-7739821-B1,8458.1
US-7739822-B1,6783.090909090909
US-7739823-B2,3290.0
US-7739824-B1,7607.75
US-7739825-B2,3363.1111111111113
US-7739938-B2,7187.25
US-7740082-B2,5143.25
US-7741588-B2,10231.666666666666
US-7741991-B1,9567.833333333334
US-7742170-B1,
US-7743518-B2,6784.75
US-7743542-B1,8390.2
US-7743693-B1,3028.6666666666665
US-7744329-B2,8631.0
US-7747415-B1,
US-7748053-B1,5994.896551724138
US-7748153-B2,8196.363636363636
US-7748306-B1,6041.466666666666
US-7752795-B1,11175.5
US-7752796-B2,6602.75
US-7752797-B1,9165.130434782608
US-7752798-B2,13394.23076923077
US-7752956-B2,7982.333333333333
US-7753679-B1,6361.764705882353
US-7755495-B2,4273.5
US-7757420-B1,3928.75
US-7757421-B1,10976.0
US-7757422-B1,7149.5
US-7757423-B1,8209.25
US-7757596-B1,7315.0
US-7760333-B2,2058.0
US-7761181-B2,2128.0
US-7762018-B1,2402.75
US-7762174-B1,9587.520833333334
US-7762440-B2,4529.0
US-7764222-B2,
US-7765622-B2,
US-7765730-B2,4992.75
US-7765731-B1,5183.181818181818
US-7765912-B1,4797.5
US-7765997-B2,10864.875
US-7765999-B1,8930.727272727272
US-7766203-B2,7278.25
US-7767945-B2,7919.692307692308
US-7768444-B1,6406.105263157895
US-7768448-B2,
US-7768703-B2,3482.5
US-7770316-B2,4571.0
US-7770319-B2,4612.125
US-7770504-B2,8086.166666666667
US-7770505-B2,16186.947368421053
US-7770507-B1,7134.4
US-7770767-B2,3154.6666666666665
US-7773025-B2,
US-7773027-B2,
US-7774971-B2,5268.0
US-7774972-B2,9580.39534883721
US-7775849-B2,5166.0
US-7777207-B2,3447.5
US-7779741-B2,6759.666666666667
US-7779743-B2,7579.25
US-7780048-B2,2891.0
US-7782246-B2,4643.333333333333
US-7784192-B2,5778.5
US-7786418-B2,5257.0
US-7787232-B2,4624.5
US-7789008-B2,10210.083333333334
US-7795564-B2,4063.5
US-7795565-B2,10666.25
US-7797873-B2,8197.0
US-7797874-B2,15050.823529411764
US-7798045-B1,5583.2
US-7798047-B1,9930.375
US-7798049-B2,4767.0
US-7798051-B2,7894.833333333333
US-7802048-B2,4291.0
US-7802511-B2,9486.4
US-7805873-B2,7470.944444444444
US-7806036-B2,11939.560606060606
US-7806331-B2,5024.923076923077
US-7810167-B2,4928.0
US-7810269-B2,3437.0
US-7810270-B2,13459.6
US-7810273-B2,5056.333333333333
US-7810481-B2,6482.777777777777
US-7813888-B2,3346.0
US-7814669-B2,4543.0
US-7814694-B2,6117.0
US-7814695-B1,8626.648648648648
US-7814699-B2,8797.384615384615
US-7815115-B2,11581.5
US-7818911-B2,
US-7821708-B2,5106.0
US-7823312-B2,5198.2
US-7823315-B2,6643.0
US-7823316-B2,2234.75
US-7823317-B2,9420.212121212122
US-7823318-B2,6435.8
US-7823497-B2,6515.25
US-7827722-B1,8519.0
US-7827726-B2,6291.444444444444
US-7827727-B2,4368.0
US-7828029-B2,4894.75
US-7832018-B2,2487.8
US-7832135-B1,7049.291666666667
US-7832136-B2,8160.25
US-7836625-B2,5857.6
US-7836811-B1,8778.0
US-7836812-B2,10144.0
US-7841119-B1,6553.866666666667
US-7841122-B1,22281.0
US-7841497-B1,6366.294117647059
US-7842908-B2,
US-7843557-B2,3542.0
US-7845105-B1,1873.6666666666667
US-7845264-B2,18438.0
US-7845267-B2,9774.654028436018
US-7845817-B1,7743.166666666667
US-7847724-B1,2495.5
US-7847725-B1,2495.5
US-7849623-B1,11046.0
US-7849625-B2,6948.666666666667
US-7849626-B2,5239.5
US-7850036-B2,5175.333333333333
US-7850053-B2,7701.4
US-7850533-B2,4585.0
US-7854083-B1,6264.0
US-7854084-B1,1922.6666666666667
US-7854085-B1,5086.2
US-7854189-B1,8540.0
US-7855159-B1,4029.375
US-7856672-B1,11851.0
US-7856728-B1,5368.176470588235
US-7856729-B1,5553.333333333333
US-7856748-B1,7660.0
US-7856750-B2,10538.966666666667
US-7856914-B2,15116.5
US-7857317-B2,5860.555555555556
US-7858920-B2,11907.0
US-7858939-B2,1400.0
US-7859650-B2,2993.9
US-7861449-B1,9523.9375
US-7861450-B2,11466.0
US-7861636-B1,9102.8
US-7861639-B1,5327.0
US-7861698-B2,9623.25
US-7861987-B2,5875.545454545455
US-7864071-B2,
US-7866078-B1,15981.0
US-7866079-B2,8590.53125
US-7866080-B2,11448.888888888889
US-7866083-B2,4130.7
US-7866515-B1,5419.75
US-7868276-B2,6645.1
US-7868277-B2,9517.307692307691
US-7870688-B1,13449.916666666666
US-7870816-B1,6208.0
US-7872575-B2,
US-7872585-B2,
US-7872747-B2,168.0
US-7874092-B2,
US-7874238-B2,7010.5
US-7875565-B1,7557.666666666667
US-7875837-B1,5307.333333333333
US-7876501-B2,4503.625
US-7877885-B2,14100.8
US-7877886-B1,8913.333333333334
US-7877917-B2,7658.0
US-7877918-B2,8356.833333333334
US-7877919-B2,7330.521739130435
US-7877921-B1,5204.0
US-7878101-B2,10897.526315789473
US-7878105-B2,8536.111111111111
US-7878140-B1,
US-7878879-B2,
US-7881495-B2,7198.333333333333
US-7882654-B1,6298.6
US-7882655-B1,1666.0
US-7882926-B2,6468.0
US-7886468-B1,7847.466666666666
US-7886469-B2,9462.833333333334
US-7886470-B1,18524.625
US-7886471-B2,5340.25
US-7886472-B2,7444.733333333334
US-7886474-B2,6764.333333333333
US-7886476-B1,5312.461538461538
US-7886477-B2,6685.0
US-7886649-B2,6213.666666666667
